time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-06 00:00:00+00:00,5,3,86,11
2025-05-07 00:00:00+00:00,2,2,55,6
2025-05-08 00:00:00+00:00,6,3,31,6
2025-05-09 00:00:00+00:00,6,3,45,9
2025-05-10 00:00:00+00:00,7,3,85,5
2025-05-11 00:00:00+00:00,4,2,5,3
2025-05-12 00:00:00+00:00,6,3,66,6
2025-05-13 00:00:00+00:00,1,1,30,7
2025-05-14 00:00:00+00:00,2,2,3,2
2025-05-15 00:00:00+00:00,5,2,93,4
2025-05-16 00:00:00+00:00,5,2,38,5
2025-05-17 00:00:00+00:00,1,1,65,12
2025-05-18 00:00:00+00:00,5,2,71,9
2025-05-19 00:00:00+00:00,1,1,61,8
