time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-12 00:00:00+00:00,4.0,2.0,31,4
2024-09-13 00:00:00+00:00,1.0,1.0,50,3
2024-09-14 00:00:00+00:00,1.0,1.0,4,1
2024-09-15 00:00:00+00:00,,,136,2
2024-09-16 00:00:00+00:00,,,3,2
2024-09-17 00:00:00+00:00,1.0,1.0,12,3
2024-09-18 00:00:00+00:00,1.0,1.0,119,3
2024-09-19 00:00:00+00:00,1.0,1.0,108,6
2024-09-20 00:00:00+00:00,3.0,1.0,85,10
2024-09-21 00:00:00+00:00,,,18,3
2024-09-22 00:00:00+00:00,,,87,5
2024-09-23 00:00:00+00:00,6.0,3.0,21,6
2024-09-24 00:00:00+00:00,4.0,1.0,29,3
2024-09-25 00:00:00+00:00,,,67,3
