time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-17 00:00:00+00:00,7,3,36,7
2026-02-18 00:00:00+00:00,10,6,35,7
2026-02-19 00:00:00+00:00,8,4,17,7
2026-02-20 00:00:00+00:00,11,7,91,11
2026-02-21 00:00:00+00:00,2,2,49,4
2026-02-22 00:00:00+00:00,11,7,0,0
2026-02-23 00:00:00+00:00,17,9,15,4
2026-02-24 00:00:00+00:00,9,5,60,6
2026-02-25 00:00:00+00:00,11,7,4,4
2026-02-26 00:00:00+00:00,5,5,25,9
2026-02-27 00:00:00+00:00,13,5,20,3
2026-02-28 00:00:00+00:00,6,6,74,7
2026-03-01 00:00:00+00:00,8,4,18,5
2026-03-02 00:00:00+00:00,15,7,131,5
