time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-01 00:00:00+00:00,8,4,7,5
2026-02-02 00:00:00+00:00,9,5,61,6
2026-02-03 00:00:00+00:00,7,3,12,5
2026-02-04 00:00:00+00:00,16,8,8,4
2026-02-05 00:00:00+00:00,3,3,7,5
2026-02-06 00:00:00+00:00,3,3,10,7
2026-02-07 00:00:00+00:00,8,4,29,4
2026-02-08 00:00:00+00:00,17,9,21,5
2026-02-09 00:00:00+00:00,7,3,32,3
2026-02-10 00:00:00+00:00,9,5,27,8
2026-02-11 00:00:00+00:00,8,4,22,6
2026-02-12 00:00:00+00:00,17,9,8,6
2026-02-13 00:00:00+00:00,2,2,11,7
2026-02-14 00:00:00+00:00,18,10,7,4
