time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-10 00:00:00+00:00,5.0,4.0,60,9
2023-06-11 00:00:00+00:00,3.0,2.0,74,13
2023-06-12 00:00:00+00:00,5.0,4.0,54,5
2023-06-13 00:00:00+00:00,4.0,3.0,54,14
2023-06-14 00:00:00+00:00,3.0,2.0,114,15
2023-06-15 00:00:00+00:00,3.0,2.0,31,7
2023-06-16 00:00:00+00:00,4.0,3.0,117,8
2023-06-17 00:00:00+00:00,3.0,2.0,68,11
2023-06-18 00:00:00+00:00,3.0,2.0,111,10
2023-06-19 00:00:00+00:00,4.0,3.0,65,7
2023-06-20 00:00:00+00:00,6.0,4.0,124,10
2023-06-21 00:00:00+00:00,5.0,4.0,134,15
2023-06-22 00:00:00+00:00,6.0,4.0,114,17
2023-06-23 00:00:00+00:00,,,35,11
