time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-21 00:00:00+00:00,4,3,36,4
2023-04-22 00:00:00+00:00,3,2,62,8
2023-04-23 00:00:00+00:00,4,3,96,11
2023-04-24 00:00:00+00:00,6,5,157,16
2023-04-25 00:00:00+00:00,3,2,88,10
2023-04-26 00:00:00+00:00,3,2,66,8
2023-04-27 00:00:00+00:00,4,3,109,9
2023-04-28 00:00:00+00:00,3,2,139,17
2023-04-29 00:00:00+00:00,5,4,171,15
2023-04-30 00:00:00+00:00,6,5,254,21
2023-05-01 00:00:00+00:00,7,6,89,14
2023-05-02 00:00:00+00:00,4,3,88,9
2023-05-03 00:00:00+00:00,4,3,52,11
2023-05-04 00:00:00+00:00,2,1,111,12
